Template,In layout,Enabled,Loc. X,Loc. Y,Loc. Z,X focus,Y focus,Cant vect.,Cant vect.,Cant vect.,Aim pt. X,Aim pt. Y,Aim pt. Z
,,,[m],[m],[m],[m],[m],<i>,<j>,<k>,[m],[m],[m]
0,1,1,-80.52,150.22,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,0,182.44,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-15.34,217.9,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,13.66,193.96,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,28.93,204.4,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-13.66,193.96,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-28.93,204.4,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-80.1,122.59,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,70.52,87.65,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,0,206.44,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,71.93,107.65,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,58.68,160.02,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-70.52,87.65,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,65.41,131.02,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-71.93,107.65,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-58.68,160.02,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-65.41,131.02,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,35.67,166.67,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,57.26,116.12,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-35.67,166.67,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,56.58,97.24,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,49.84,137.7,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,11.97,170.02,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-57.26,116.12,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-11.97,170.02,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-49.84,137.7,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-56.58,97.24,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,33.6,142.53,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,41.61,122.6,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-33.6,142.53,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-41.61,122.6,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,41.35,104.62,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,16.91,145.46,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-16.91,145.46,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,0,146.44,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-41.35,104.62,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,25.26,126.98,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-25.26,126.98,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,8.47,129.19,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,25.19,109.64,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-8.47,129.19,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-25.19,109.64,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,8.46,112.18,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-8.46,112.18,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
